"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Path Type","Link Path","Link Position"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/khodunki-dlya-detey-s-dtsp-hmp-ka-2200-2-razmer/","https://www.youtube.com/embed/uZdzmitZxQs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[17]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/hmp-ka-1200-1/","https://www.youtube.com/embed/uZdzmitZxQs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[17]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/opory-khodunki-dlya-detey/khodunki-dlya-detey-s-dtsp-hmp-ka-3200-3-razmer/","https://www.youtube.com/embed/uZdzmitZxQs","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[17]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/golfy/311-golfy-antivarikoznye-1-klass-kompressii/","https://www.youtube.com/embed/aXGP-V2WJyQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/golfy/2-_4/","https://www.youtube.com/embed/aXGP-V2WJyQ","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kreslo-kolyaski-s-elektricheskim-privodom/kreslo-kolyaska-skladnaya-s-elektroprivodom-fs%20127/","https://www.youtube.com/embed/gQG7x0n6V6g","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/sidenie-dlya-vanny-armed-b00650/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stupen-dlya-vannoy-komnaty-armed-fs568s/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stupenka-s-poruchnem-kjt569/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stul-dlya-vanny-10502/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stul-dlya-vanny-v527/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/vanna-naduvnaya-dlya-mytya-golovy-61016/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/sidene-dlya-vanny-10440s/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/vspomogatelnaya-stupenka-10222/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stupenka-dlya-vanny-st/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/taburet-dlya-vanny-armed-b00750_/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/doska-dlya-vanny-10440/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/10566/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/poruchen-dlya-vanny-10400/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/podemnoe-ustroystvo-aquatec-orca/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stul-dlya-dusha-skladnoy-armed-b523/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/sidene-dlya-vanny-10466/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/sidene-dlya-vanny-bs-twist/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/stul-dlya-dusha-i-vanny-rebotec-kanny/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/pricpocobleniy-dly-vanni/sidene-dlya-vanny-10410-n/","https://www.youtube.com/embed/jqIRI4MRDfM","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/massazher-ruchnoy-casada-medigun/","https://www.youtube.com/embed/kPo6QxTwE9Q","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/ingalyatory-kompressornye/pari-compact/","https://www.youtube.com/embed/nEkqQfFwb8Q","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/us-medica-bikini/","https://www.youtube.com/embed/OD7OfNnHDog?feature=oembed","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-8f-3a/","https://www.youtube.com/embed/SAPl_Bapkgo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/nagrevatelnye-plity/nagrevatelnaya-laboratornaya-plita-armed-db-2/","https://www.youtube.com/embed/4eMk8FbuaYc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/us-medica-angel-feet/","https://www.youtube.com/embed/omQGbLjb2h0","","","True","","","Protocol-Relative","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[20]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kislorodnyj-koncentrator-armed/kislorodnyy-kontsentrator-armed-7f-3l/","http://www.youtube.com/embed/jFvnwJGB7qc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[21]/iframe[4]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/grudo-poycni4nie-korceti/reklinator-cr-d/","https://www.youtube.com/embed/LeEnTqf_EPc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[37]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/grudo-poycni4nie-korceti/korrektor-osanki-ekoten-kk-04/","https://www.youtube.com/embed/LeEnTqf_EPc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-text']/p[38]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/grudo-poycni4nie-korceti/korrektor-osanki-ekoten-kk-04/","https://www.youtube.com/embed/LeEnTqf_EPc","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Image","https://www.e-kislorod.ru/catalog/otcacivateli-medisinckie/otsasyvatel-ca-mi-new-aspiret-/","https://img.youtube.com/vi/d6ITelGFhTQ/maxresdefault.jpg","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/div/span[6]/img","Content"
"Iframe","https://www.e-kislorod.ru/catalog/krecla-tualeti/kreslo-tualet-armed-fs810/","https://www.youtube.com/embed/UiA-LfN8TjY","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/protivoprolezhnevye-podushki-roho/podushka-protivoprolezhnevaya-roho-quadtro-select-np/","https://www.youtube.com/embed/e9jL9Qd_wgw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/protivoprolezhnevye-podushki-roho/podushka-protivoprolezhnevaya-roho-quadtro-select-lp-/","https://www.youtube.com/embed/e9jL9Qd_wgw","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnie-kolycki/kreslo-kolyaska-armed-h035/","https://www.youtube.com/embed/5_pYYBotrqE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-660/","https://www.youtube.com/embed/5DC4Ryv3ZzU?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-100-e2-ultra/","https://www.youtube.com/embed/5DC4Ryv3ZzU?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/irrigator-polosti-rta-waterpik-wp-70-e2/","https://www.youtube.com/embed/5DC4Ryv3ZzU?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/uxod-za-poloctu-rta/waterpik-wp-450-e2-cordless-plus/","https://www.youtube.com/embed/5DC4Ryv3ZzU?list=PLrRDDn-I1KFPmM3fTSI8jNo58iO00-7wl","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[3]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/protivoprolezhnevye-matrasy-yacheistogo-tipa/matras-protivoprolezhnevyy-armed/","https://www.youtube.com/embed/Rd5lcm73U9I","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/protivoprolezhnevye-matrasy-yacheistogo-tipa/matras-protivoprolezhnevyy-armed-s-funktsiey-staticheskogo-rezhima/","https://www.youtube.com/embed/Rd5lcm73U9I","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/kiclorodnii-kokteiler/kokteyler-pingvin/","https://www.youtube.com/embed/74st8qcD2Vo","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/skutery-elektricheskie/kreslo-kolyaska-s-elektroprivodom-skuter-vermeiren-antares-4/","https://www.youtube.com/embed/DEDbEYi6Ab0","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe","Content"
"Iframe","https://www.e-kislorod.ru/catalog/invalidnye-kolyaski-dlya-detey-s-dtsp/kreslo-kolyaska-dlya-detey-s-dtsp-reyser-ulises/","https://www.youtube.com/embed/7HaoppDxTWA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/vertikalizatori-detckie/vertikalizator-fumagalli-robin-/","https://www.youtube.com/embed/Tmy9MpxA8pU","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video'][1]/iframe[2]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/alektronnie-maccajeri--mioctimulytori-/ippotrenazher-s-rider-sky-007/","https://www.youtube.com/embed/Ln0GECYMVNE","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
"Iframe","https://www.e-kislorod.ru/catalog/protivoprolezhnevye-podushki-roho/podushka-protivoprolezhnevaya-roho-mosaic/","https://www.youtube.com/embed/lwVkhTIEXoA","","","True","","","Absolute","//body/div[@id='content']/div/div/div[@class='col-lg-9 col-md-9 col-sm-12 col-xs-12']/div[@id='bxr-detail-block-wrap']/div/div[@id='' and @class='bxr-detail-tab bxr-detail-video']/iframe[1]","Content"
